TreeDepth,PID,Process,Offset,HandleValue,Type,GrantedAccess,Name
0,4,System,0xbd8ac4305a30,0x6c,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\SESSION MANAGER\\MEMORY MANAGEMENT\\PREFETCHPARAMETERS
0,4,System,0xbd8ac4304930,0x70,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001
0,4,System,0xbd8ac4304c60,0x74,Key,0x2001f,MACHINE\\SYSTEM\\SETUP
0,4,System,0xbd8ac4326cc0,0x78,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001
0,4,System,0xe38612124d20,0x7c,ALPC Port,0x1f0001,PowerMonitorPort
0,4,System,0xbd8ac43051b0,0x80,Key,0x11,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\POWER
0,4,System,0xe38612124ac0,0x84,ALPC Port,0x1f0001,PowerPort
0,4,System,0xbd8ac4326900,0x88,Key,0xf003f,USER
0,4,System,0xbd8ac4304600,0x8c,Key,0xf003f,MACHINE\\SYSTEM\\DRIVERDATABASE
0,4,System,0xbd8ac4326db0,0x90,Key,0xf003f,MACHINE\\SYSTEM
0,4,System,0xe386120b18d0,0x94,Event,0x1f0003,-
0,4,System,0xbd8ac4304710,0x98,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\ENUM
0,4,System,0xbd8ac43bf4e0,0x9c,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\DEVICECLASSES
0,4,System,0xbd8ac43e4640,0xa0,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\DEVICECLASSES
0,4,System,0xbd8ac43bf5f0,0xa8,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\CLASS
0,4,System,0xbd8ac43bf1b0,0xac,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\DEVICEPANELS
0,4,System,0xbd8ac43bea40,0xb0,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES
0,4,System,0xbd8ac43bf2c0,0xb4,Key,0xf003f,MACHINE\\SYSTEM\\HARDWARECONFIG
0,4,System,0xbd8ac43e5180,0xbc,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\HARDWARE PROFILES
0,4,System,0xbd8ac43bfd60,0xc4,Key,0xf003f,MACHINE\\SYSTEM\\RNG
0,4,System,0xbd8ac43be3e0,0xc8,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\WMI\\SECURITY
0,4,System,0xbd8ac42f7040,0xcc,Token,0xe,-
0,4,System,0xbd8ac43be1c0,0xd0,Key,0x20000,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\CLASS\\{4D36E97D-E325-11CE-BFC1-08002BE10318}\\0130
0,4,System,0xbd8ac43e4460,0xd4,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\STORPORT
0,4,System,0xe38612b8d280,0xdc,Thread,0x1fffff,Tid 244 Pid 4
0,4,System,0xe38612b89540,0xe0,Thread,0x1fffff,Tid 240 Pid 4
0,4,System,0xbd8ac48fc280,0xf8,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\FILESYSTEM
0,4,System,0xbd8ac491d5c0,0xfc,Section,0x6,-
0,4,System,0xe3861518f080,0x100,Thread,0x1fffff,Tid 296 Pid 4
0,4,System,0xbd8ac49ced80,0x104,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\BAM\\STATE\\USERSETTINGS
0,4,System,0xbd8ac49d7cd0,0x108,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xbd8ac46bb2c0,0x110,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\DFSC\\PARAMETERS
0,4,System,0xbd8ac498d270,0x114,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe38612fbdae0,0x118,ALPC Port,0x1f0001,SeRmCommandPort
0,4,System,0xbd8ac49cd620,0x11c,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\LSA
0,4,System,0xbd8ac48fc550,0x120,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe3861519d040,0x128,Process,0x1fffff,smss.exe Pid 308
0,4,System,0xe38615486cf0,0x130,TmRm,0x1f007f,-
0,4,System,0xbd8ac48b9a40,0x134,Key,0x2001f,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\VWIFIFLT\\STATE\\PARAMETERS\\VWIFISETTINGS
0,4,System,0xbd8ac48b9820,0x138,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\{7746D80F-97E0-4E26-9543-26B41FC22F79}\\{A25AE4F2-1B96-4CED-8007-AA30E9B1A218}
0,4,System,0xbd8ac48ba0a0,0x13c,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\{7746D80F-97E0-4E26-9543-26B41FC22F79}\\{FB9F5B62-B48B-45F5-8586-E514958C92E2}
0,4,System,0xbd8ac48b8b60,0x140,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\{7746D80F-97E0-4E26-9543-26B41FC22F79}\\{59AEE675-B203-4D61-9A1F-04518A20F359}
0,4,System,0xbd8ac48b8940,0x144,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\{7746D80F-97E0-4E26-9543-26B41FC22F79}\\{D73E01AC-F5A0-4D80-928B-33C1920C38BA}
0,4,System,0xbd8ac42e57a0,0x148,Directory,0xf000f,cimfs
0,4,System,0xbd8ac48ba1b0,0x14c,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\{7746D80F-97E0-4E26-9543-26B41FC22F79}\\{221601AB-48C7-4970-B0EC-96E66F578407}
0,4,System,0xbd8ac498d090,0x150,Key,0x11,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\LSA
0,4,System,0xe3861519d040,0x154,Process,0x102a,smss.exe Pid 308
0,4,System,0xbd8ac8c0c390,0x15c,Key,0x11,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\KERNELVELOCITY
0,4,System,0xe3861519d040,0x160,Process,0x102a,smss.exe Pid 308
0,4,System,0xe3861519d040,0x164,Process,0x102a,smss.exe Pid 308
0,4,System,0xe38615354580,0x170,File,0x140003,\\Device\\HarddiskVolume3\\pagefile.sys
0,4,System,0xbd8ac48b8830,0x178,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\SWENUM\\NOTIFY
0,4,System,0xe38612b86070,0x198,ALPC Port,0x1f0001,PdcPort
0,4,System,0xe38612b864c0,0x1b0,Thread,0x1fffff,Tid 236 Pid 4
0,4,System,0xbd8ac46bb1b0,0x228,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\FILESYSTEM
0,4,System,0xe38612fd3040,0x230,Thread,0x1fffff,Tid 268 Pid 4
0,4,System,0xe38612a88d00,0x238,TmRm,0x1f007f,-
0,4,System,0xe38612a888e0,0x23c,TmTm,0xf003f,-
0,4,System,0xe38612a5f630,0x240,FilterConnectionPort,0x1f0001,MicrosoftMalwareProtectionControlPortWD
0,4,System,0xe38612a96090,0x244,TmRm,0x1f007f,-
0,4,System,0xe38612a60080,0x248,FilterConnectionPort,0x1f0001,-
0,4,System,0xe38612a60600,0x24c,FilterConnectionPort,0x1f0001,MicrosoftMalwareProtectionVeryLowIoPortWD
0,4,System,0xe38612a5f6e0,0x250,FilterConnectionPort,0x1f0001,MicrosoftMalwareProtectionRemoteIoPortWD
0,4,System,0xe38612a5fdc0,0x254,FilterConnectionPort,0x1f0001,MicrosoftMalwareProtectionAsyncPortWD
0,4,System,0xbd8ac43e4190,0x258,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\FILESYSTEM
0,4,System,0xe3861205c040,0x260,Process,0x1440,System Pid 4
0,4,System,0xbd8ac46bc800,0x264,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\POWER\\ENERGYESTIMATION\\STORAGE\\NVME\\IDLESTATE
0,4,System,0xbd8ac46bc6f0,0x268,Key,0xb,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\NDIS\\IFTYPES\\71
0,4,System,0xbd8ac46bcc40,0x26c,Key,0xb,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\NDIS\\IFTYPES\\24
0,4,System,0xe38612fd2040,0x270,Thread,0x1fffff,Tid 264 Pid 4
0,4,System,0xbd8ac43e5db0,0x274,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\SESSION MANAGER\\MEMORY MANAGEMENT
0,4,System,0xbd8ac4242710,0x278,Token,0xf01ff,-
0,4,System,0xbd8ac47c7c40,0x27c,Key,0x10,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\NETWORKPROVIDER\\PROVIDERORDER
0,4,System,0xbd8ac43e4cd0,0x284,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\MUP
0,4,System,0xbd8ac43e59f0,0x28c,Key,0xf003f,MACHINE\\SYSTEM\\CONTROLSET001\\SERVICES\\IORATE
0,4,System,0xbd8ac42e6060,0x290,Directory,0xf000f,Harddisk0
0,4,System,0xe38612f450a0,0x294,File,0x12019f,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog.blf
0,4,System,0xe386150a01c0,0x2ac,File,0x12019f,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLogContainer00000000000000000002
0,4,System,0xe3861509fa90,0x2b0,File,0x12019f,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLogContainer00000000000000000001
0,4,System,0xe38612f46ed0,0x2b8,File,0x13019f,\\Device\\clfs\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,4,System,0xe386150a08f0,0x2bc,File,0x12019f,\\Device\\clfsTxfLog
0,4,System,0xe386150a0610,0x2c0,File,0x1,\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$Txf:$I30:$INDEX_ALLOCATION
0,4,System,0xe3861509e7e0,0x2c4,File,0x12019f,\\Device\\clfs\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,4,System,0xe386150a0a60,0x2c8,File,0x13019f,\\Device\\clfs\\Device\\HarddiskVolume3\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog
0,4,System,0xe386150a1300,0x2cc,File,0x12019f,\\Device\\clfsKtmLog
0,4,System,0xe386150aed30,0x2d0,TmRm,0x1f007f,-
0,4,System,0xe38612f2bbf0,0x2d4,TmTm,0xf003f,-
0,4,System,0xe386157c6a10,0x2e0,TmTm,0xf003f,-
0,4,System,0xe386153e6510,0x2e8,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SYSTEM.LOG2
0,4,System,0xe386153e5890,0x2ec,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SYSTEM.LOG1
0,4,System,0xbd8ac4dfb0a0,0x2f0,Section,0x17,-
0,4,System,0xe386153e50c0,0x2f4,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\DEFAULT.LOG2
0,4,System,0xe386153e61f0,0x2f8,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\DEFAULT.LOG1
0,4,System,0xe38615406730,0x308,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms
0,4,System,0xe38615403aa0,0x30c,File,0x100001,\\Device\\KsecDD
0,4,System,0xe38615406450,0x310,File,0x12019f,\\Device\\clfs\\SystemRoot\\System32\\Config\\TxR\\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM
0,4,System,0xbd8ac4dfaa60,0x314,Section,0x17,-
0,4,System,0xe386154051a0,0x318,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM.blf
0,4,System,0xbd8ac4dfa920,0x31c,Section,0x17,-
0,4,System,0xbd8ac4dfb5a0,0x320,Section,0x17,-
0,4,System,0xe386153e53e0,0x324,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SOFTWARE.LOG2
0,4,System,0xe386153e5250,0x328,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SOFTWARE.LOG1
0,4,System,0xe38615406b80,0x32c,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
0,4,System,0xe386153e6e70,0x330,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SAM.LOG2
0,4,System,0xe386153e5ed0,0x334,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SECURITY.LOG2
0,4,System,0xe386153e6b50,0x338,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SECURITY.LOG1
0,4,System,0xe386153a4bb0,0x33c,File,0x20003,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SECURITY
0,4,System,0xe3861577c260,0x34c,Event,0x2,EFSInitEvent
0,4,System,0xe38615402510,0x350,File,0x100001,\\Device\\KsecDD
0,4,System,0xe38615406cf0,0x354,File,0x13019f,\\Device\\clfs\\SystemRoot\\System32\\Config\\TxR\\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR
0,4,System,0xe386154062e0,0x358,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
0,4,System,0xe3861535b760,0x35c,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTUBPM.etl
0,4,System,0xe3861535ce60,0x360,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\NtfsLog.etl
0,4,System,0xe386153a5b50,0x364,File,0x20003,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SYSTEM
0,4,System,0xe3861535b310,0x368,File,0x13008b,\\Device\\HarddiskVolume3
0,4,System,0xe38619267be0,0x36c,Event,0x1f0003,-
0,4,System,0xe3861535bbb0,0x370,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\LwtNetLog.etl
0,4,System,0xe3861535e3f0,0x374,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\WDI\\LogFiles\\WdiContextLog.etl.003
0,4,System,0xe3861535c2e0,0x378,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTDiagLog.etl
0,4,System,0xe3861535b8d0,0x37c,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\Wifi.etl
0,4,System,0xe3861535c5c0,0x380,File,0x13008b,\\Device\\HarddiskVolume3
0,4,System,0xe3861535d140,0x384,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\Microsoft-Windows-Rdp-Graphics-RdpIdd-Trace.etl
0,4,System,0xe3861535d9e0,0x388,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RadioMgr.etl
0,4,System,0xe3861535b480,0x38c,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTEventLog-Microsoft-Windows-Sysmon-Operational.etl
0,4,System,0xe3861535d420,0x390,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\NetCore.etl
0,4,System,0xe3861535c450,0x394,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTEventLog-Application.etl
0,4,System,0xe3861535db50,0x398,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTEventlog-Security.etl
0,4,System,0xe386153e6830,0x3a0,File,0x20003,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SAM
0,4,System,0xe386153e69c0,0x3a4,File,0x20003,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\DEFAULT
0,4,System,0xe3861577c260,0x3a8,Event,0x2,EFSInitEvent
0,4,System,0xe3861535aec0,0x3ac,File,0x13008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\RtBackup\\EtwRTDefenderApiLogger.etl
0,4,System,0xbd8ac49d01b0,0x3b0,Key,0x9,MACHINE\\SOFTWARE\\MICROSOFT\\WINDOWS NT\\CURRENTVERSION\\IMAGE FILE EXECUTION OPTIONS
0,4,System,0xe386153e5bb0,0x3b4,File,0x3,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SAM.LOG1
0,4,System,0xbd8ac49d1090,0x3c0,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xbd8ac49d1910,0x3c8,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe3861535ba40,0x3cc,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\LogFiles\\WMI\\Diagtrack-Listener.etl.002
0,4,System,0xbd8ac48b9c60,0x3d0,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xbd8ac48b9b50,0x3d8,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe386153a56a0,0x3e0,File,0x20003,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\SOFTWARE
0,4,System,0xbd8ac48b94f0,0x3e4,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xbd8ac48b92d0,0x3e8,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe38615358230,0x3ec,File,0x120089,\\Device\\HarddiskVolume3\\Windows\\System32\\drivers\\en-US\\USBXHCI.SYS.mui
0,4,System,0xbd8ac48fccd0,0x3f4,Key,0x20000,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\CLASS\\{4D36E97D-E325-11CE-BFC1-08002BE10318}\\0130\\SETTINGS
0,4,System,0xbd8ac43bfc50,0x3f8,Key,0x20000,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\CLASS\\{4D36E97D-E325-11CE-BFC1-08002BE10318}\\0130\\SETTINGS
0,4,System,0xbd8ac49d0b40,0x448,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\AUDIO\\HDAUDIOFLAGS
0,4,System,0xbd8ac49d7be0,0x464,Key,0x20019,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL
0,4,System,0xe38615094cf0,0x474,TmRm,0x12007f,-
0,4,System,0xe38615405480,0x4b8,File,0x12019f,\\Device\\clfs\\SystemRoot\\System32\\Config\\TxR\\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TM
0,4,System,0xe38615407140,0x4c0,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.blf
0,4,System,0xe38615479cf0,0x4c4,TmRm,0x1f007f,-
0,4,System,0xbd8ac49d4280,0x4c8,Key,0x10,MACHINE\\SOFTWARE\\POLICIES\\MICROSOFT\\WINDOWS
0,4,System,0xe386154072b0,0x4dc,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms
0,4,System,0xe386157e7080,0x4e0,Thread,0x1fffff,Tid 408 Pid 4
0,4,System,0xe386154068a0,0x4e4,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\System32\\config\\TxR\\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms
0,4,System,0xe3861604f080,0x4e8,Process,0x102a,winlogon.exe Pid 564
0,4,System,0xbd8ac49d34b0,0x4ec,Key,0x10,MACHINE\\SOFTWARE\\MICROSOFT\\WINDOWS\\CURRENTVERSION\\APPMODELUNLOCK
0,4,System,0xbd8acc06d2a0,0x4f0,Section,0x17,-
0,4,System,0xe38615357140,0x4f4,File,0x12019f,\\Device\\HarddiskVolume3\\Windows\\bootstat.dat
0,4,System,0xe386154dc140,0x4f8,Process,0x102a,csrss.exe Pid 420
0,4,System,0xbd8ac4637670,0x4fc,Section,0xf001f,Win32kCrossSessionGlobals
0,4,System,0xe38615407420,0x500,File,0x12019f,\\Device\\Tcp
0,4,System,0xe38615355200,0x504,File,0x140003,\\Device\\HarddiskVolume3\\swapfile.sys
0,4,System,0xe38615354d50,0x508,File,0x20003,\\Device\\HarddiskVolume1\\EFI\\Microsoft\\Boot\\BCD
0,4,System,0xe386154dc140,0x50c,Process,0x102a,csrss.exe Pid 420
0,4,System,0xe38615f97140,0x510,Process,0x102a,wininit.exe Pid 496
0,4,System,0xe386153559d0,0x514,File,0x3,\\Device\\HarddiskVolume1\\EFI\\Microsoft\\Boot\\BCD.LOG
0,4,System,0xbd8ac49d3e40,0x518,Key,0x2,MACHINE\\SYSTEM\\CONTROLSET001\\CONTROL\\CLASS\\{4D36E97D-E325-11CE-BFC1-08002BE10318}\\0034
0,4,System,0xe38612a8d780,0x51c,Session,0x1,Session0
0,4,System,0xe386153561a0,0x528,File,0x150003,\\Device\\HarddiskVolume3\\DumpStack.log.tmp
0,4,System,0xe38615f97140,0x52c,Process,0x102a,wininit.exe Pid 496
0,4,System,0xe386153540d0,0x538,File,0x120089,\\Device\\HarddiskVolume3\\Windows\\System32\\en-US\\win32kbase.sys.mui
0,4,System,0xe3861577f660,0x53c,Event,0x1f0003,-
0,4,System,0xe3861577f760,0x540,Event,0x1f0003,-
0,4,System,0xe3861577f160,0x544,Event,0x1f0003,-
0,4,System,0xe3861577f860,0x548,Event,0x1f0003,-
0,4,System,0xbd8ac49d4b00,0x54c,Key,0xf003f,MACHINE\\SOFTWARE\\MICROSOFT\\WINDOWS NT\\CURRENTVERSION\\NOTIFICATIONS\\DATA
0,4,System,0xbd8ac49d36d0,0x550,Key,0xf003f,MACHINE\\SOFTWARE\\MICROSOFT\\WINDOWS NT\\CURRENTVERSION\\NOTIFICATIONS
0,4,System,0xe386154dc140,0x554,Process,0x1fffff,csrss.exe Pid 420
0,4,System,0xe38615780260,0x558,Event,0x1f0003,-
0,4,System,0xbd8ac42b7e70,0x55c,Section,0xf001f,PhysicalMemory
0,4,System,0xe386157804e0,0x560,Event,0x1f0003,-
0,4,System,0xe386155e6540,0x564,Thread,0x1fffff,Tid 452 Pid 4
0,4,System,0xe386154dc140,0x568,Process,0x40,csrss.exe Pid 420
0,4,System,0xe386154dc140,0x578,Process,0x40,csrss.exe Pid 420
0,4,System,0xbd8ac42b7e70,0x588,Section,0xf001f,PhysicalMemory
0,4,System,0xe38615f6e540,0x58c,Thread,0x1fffff,Tid 456 Pid 4
0,4,System,0xe3861615cb10,0x590,File,0x12008b,\\Device\\HarddiskVolume3\\Windows\\System32\\SleepStudy\\UserNotPresentSession.etl
0,4,System,0xbd8acc0d24f0,0x594,Token,0xf01ff,-
0,4,System,0xbd8acc13d380,0x598,Directory,0x4,WindowStations
0,4,System,0xbd8ac7e19060,0x59c,Token,0xe,-
0,4,System,0xe3861603ab00,0x5a0,ALPC Port,0x1f0001,-
0,4,System,0xe38616022260,0x5a4,Event,0x1f0003,-
0,4,System,0xe3861615fea0,0x5a8,File,0x12019f,\\Device\\clfs\\Device\\HarddiskVolume3\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM
0,4,System,0xe38616137a80,0x5ac,TmRm,0x1f007f,-
0,4,System,0xe386153c79c0,0x5b0,TmTm,0xf003f,-
0,4,System,0xe38616137d50,0x5b4,TmRm,0x1f007f,-
0,4,System,0xe38616021360,0x5b8,Event,0x1f0003,-
0,4,System,0xe38615782ee0,0x5bc,Event,0x1f0003,-
0,4,System,0xe386154fc180,0x5c0,IoCompletion,0x1f0003,-
0,4,System,0xe386154bd1e0,0x5c4,WaitCompletionPacket,0x1,-
0,4,System,0xe38612a8dd00,0x5c8,Session,0x1,Session1
0,4,System,0xe386154fb280,0x5cc,IoCompletion,0x1f0003,-
0,4,System,0xe3861604f080,0x5d0,Process,0x102a,winlogon.exe Pid 564
0,4,System,0xe3861289f770,0x5d4,Event,0x1f0003,UniqueInteractiveSessionIdEvent
0,4,System,0xe386154fc880,0x5d8,IoCompletion,0x1f0003,-
0,4,System,0xe386154bef20,0x5dc,WaitCompletionPacket,0x1,-
0,4,System,0xe386160220e0,0x5e0,Event,0x1f0003,-
